0.300000, THRES, 0.328992, 0.350048, 0.401696, 0.742752, 0.413600, 0.989728, 0.398240, 0.400032, 0.424736, 0.440064, 1.583168, 0.408064, 0.402112, 0.409536, 0.403456, 0.419616, 0.427392, 0.434784, 0.434688, 0.448160, 2.751072, 0.402880, 0.406304, 0.412192, 0.415712, 0.406752, 0.413952, 0.420640, 0.424544, 0.418752, 0.433184, 0.436000, 0.435360, 0.435584, 0.446400, 0.441632, 0.457248, 0.450304, 0.459040, 0.454976, 4.955712, 0.423360, 0.425184, 0.439552, 0.432672, 0.436096, 0.430976, 0.440384, 0.435936, 0.441920, 0.442176, 0.440960, 0.453056, 0.442784, 0.451424, 0.449408, 0.450112, 0.453088, 0.452704, 0.454912, 0.454528, 0.459040, 0.458112, 0.463680, 0.465440, 0.463392, 0.473632, 0.470880, 0.477088, 0.468000, 0.474496, 0.475424, 0.481888, 0.475520, 0.471104, 0.490400, 0.481632, 0.486176, 0.497664, 0.496480, 0.489664, 9.229025, 0.487968, 0.501056, 0.501184, 0.484800, 0.495712, 0.497376, 0.503072, 0.502752, 0.514176, 0.502016, 0.500704, 0.489888, 0.514912, 0.496288, 0.509856, 0.518912, 0.511776, 0.514400, 0.507680, 0.506080, 0.506048, 0.502432, 0.513408, 0.511808, 0.526144, 0.516416, 0.519136, 0.516416, 0.530080, 0.509760, 0.521856, 0.521184, 0.524256, 0.526240, 0.535328, 0.529376, 0.535296, 0.536576, 0.528064, 0.524512, 0.535008, 0.530592, 0.531072, 0.534752, 0.545216, 0.539776, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, 0.300000, THRES, AVG, 0.605082, SUM, 315.177307
0.350000, THRES, 0.672192, 0.659200, 0.705120, 1.522240, 0.940512, 0.919200, 1.489920, 0.764640, 0.751008, 0.889696, 1.018016, 0.984736, 2.113664, 0.792896, 0.759936, 0.894400, 0.952640, 0.973056, 0.971968, 1.108800, 0.798592, 0.736512, 0.794752, 3.320640, 0.738880, 0.751712, 0.772736, 0.932192, 0.948128, 0.900544, 0.932384, 1.154944, 0.742784, 0.721792, 0.772640, 0.732672, 0.928512, 0.951424, 0.930592, 1.232416, 0.748128, 0.765920, 0.775200, 0.795776, 1.098208, 1.284416, 5.650240, 0.748192, 0.732160, 0.809664, 0.964896, 1.034720, 0.939840, 0.976608, 1.196864, 0.772960, 0.820960, 0.809632, 0.795360, 0.724384, 1.231136, 0.969248, 0.965344, 0.979104, 1.268544, 0.775392, 0.826432, 0.730048, 0.899424, 1.015232, 0.983008, 1.028512, 1.238336, 0.789024, 0.814432, 0.883232, 0.808320, 1.050016, 1.043680, 1.032960, 1.076768, 1.384096, 1.236832, 0.823712, 0.787648, 0.838944, 0.995264, 1.034496, 0.992352, 1.267424, 1.087648, 1.307424, 0.865216, 0.859584, 10.197184, 0.763616, 0.795424, 0.804832, 0.811168, 1.346560, 1.083232, 1.333024, 1.272960, 0.819008, 0.804960, 0.809248, 0.970624, 1.098496, 1.040608, 1.039584, 1.216448, 0.823168, 0.838080, 0.786368, 1.061376, 1.087232, 1.027904, 0.984096, 1.351424, 0.849856, 0.864384, 0.876608, 0.892608, 1.129056, 1.087424, 1.062688, 1.429056, 1.092000, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, 0.350000, THRES, AVG, 1.089546, SUM, 293.455109
0.400000, THRES, 0.322848, 0.346720, 0.397376, 0.469088, 0.946656, 0.436704, 0.477472, 1.402720, 0.419424, 0.425856, 0.445376, 0.460416, 0.484576, 2.145440, 0.411200, 0.422368, 0.417120, 0.436608, 0.437664, 0.440416, 0.453152, 0.454272, 0.474592, 0.476992, 0.476384, 0.490048, 3.224896, 0.415328, 0.421216, 0.412960, 0.429472, 0.423616, 0.433248, 0.427040, 0.435552, 0.443424, 0.454112, 0.444864, 0.441504, 0.441856, 0.449504, 0.461024, 0.471776, 0.465728, 0.463552, 0.474816, 0.478336, 0.476960, 0.478112, 0.496928, 0.486560, 0.502112, 0.505664, 5.924512, 0.441120, 0.439328, 0.432096, 0.435520, 0.441504, 0.452608, 0.454432, 0.459456, 0.449312, 0.452096, 0.456544, 0.467808, 0.458304, 0.464096, 0.467872, 0.464512, 0.473696, 0.463520, 0.472640, 0.471808, 0.487168, 0.485088, 0.485728, 0.475264, 0.485664, 0.479136, 0.482976, 0.491072, 0.493760, 0.497152, 0.496832, 0.495968, 0.494336, 0.505952, 0.512768, 0.513728, 0.502176, 0.504192, 0.508288, 0.524480, 0.522144, 0.519776, 0.521120, 0.515488, 0.524224, 0.536256, 0.527552, 0.529216, 0.540160, 0.544992, 0.535296, 0.548096, 0.549856, 0.567456, 0.540096, 10.611297, 0.520864, 0.527296, 0.525568, 0.526752, 0.527680, 0.523040, 0.510112, 0.525664, 0.527040, 0.521760, 0.529600, 0.542624, 0.532608, 0.537600, 0.529632, 0.548032, 0.544640, 0.534976, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, 0.400000, THRES, AVG, 0.646599, SUM, 296.215698
0.450000, THRES, 0.685632, 0.654368, 0.749408, 0.760224, 1.372960, 0.991840, 0.967904, 1.248704, 1.541824, 0.770592, 0.763872, 1.341984, 0.984672, 1.041344, 1.239744, 2.227904, 0.858208, 0.952896, 0.964096, 0.981952, 1.200480, 1.321824, 0.835136, 0.812224, 0.794144, 0.977888, 0.969440, 1.012736, 1.058176, 1.294624, 4.111584, 1.027968, 0.771840, 0.765184, 0.788640, 0.764096, 0.798688, 1.192384, 1.121920, 1.207392, 1.152064, 0.738272, 0.784320, 0.801568, 1.046496, 0.953856, 0.986080, 0.964800, 1.128384, 0.815424, 0.782336, 0.823712, 0.831648, 1.036416, 1.304256, 1.381024, 1.083680, 1.351136, 0.829728, 0.836096, 6.805184, 1.291104, 0.750080, 0.749408, 0.764640, 0.783424, 0.756544, 1.023680, 1.024320, 0.988160, 1.015552, 1.123168, 0.725632, 0.811104, 0.752320, 0.815328, 0.864000, 1.017216, 1.064576, 0.992480, 1.258080, 0.836000, 0.830112, 0.764320, 0.826304, 1.103744, 0.998144, 0.995904, 0.934656, 1.314272, 0.840960, 0.802080, 0.821984, 0.776384, 0.926656, 1.047744, 1.020768, 1.049120, 1.207456, 0.863680, 0.882208, 0.865344, 0.882400, 1.195936, 1.039584, 1.074144, 0.997472, 1.437408, 0.822144, 0.901024, 0.900288, 0.870912, 1.179456, 1.082464, 1.104800, 1.132160, 1.261440, 0.916832, 0.859936, 0.945728, 1.135808, 1.116640, 1.139040, 11.401855, 1.110944, 1.096960, 1.283168, 1.356672, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, 0.450000, THRES, AVG, 1.147553, SUM, 324.121613
0.500000, THRES, 0.935840, 1.436160, 0.709824, 0.836032, 0.925312, 1.490880, 1.236960, 1.136672, 1.295968, 1.660032, 0.761824, 0.812832, 0.872992, 1.047072, 1.024672, 1.002752, 1.414048, 2.815168, 0.965408, 0.892416, 1.226752, 1.159904, 0.833280, 0.793888, 0.763200, 0.832064, 1.030336, 1.228736, 0.963168, 0.963904, 0.888928, 0.920864, 0.941344, 3.954560, 0.768768, 0.753856, 0.955872, 0.998624, 0.989088, 1.013152, 1.174976, 0.820928, 0.845312, 0.787968, 0.747552, 0.813152, 1.099872, 0.933024, 1.235808, 0.972896, 1.623488, 1.195456, 0.865824, 0.777920, 0.857216, 0.894240, 1.055616, 1.064896, 1.107296, 1.359136, 0.911872, 0.883808, 0.860832, 1.025440, 1.136160, 1.149024, 1.136160, 6.858272, 0.799360, 0.911360, 1.327136, 1.243904, 1.494016, 0.797280, 0.779328, 0.770816, 1.110016, 0.972352, 1.330432, 1.234752, 1.218016, 0.815488, 0.851456, 0.774848, 1.170272, 1.223616, 1.042304, 1.055936, 1.191680, 0.860544, 0.798080, 0.796576, 0.960736, 1.248480, 1.390528, 1.279360, 1.485088, 0.904256, 0.852768, 0.812224, 0.935488, 1.288672, 1.026496, 1.057472, 1.279424, 0.874176, 0.914336, 0.890656, 1.032928, 0.992224, 1.449888, 1.291808, 1.655584, 0.906976, 0.905184, 0.893024, 1.070624, 1.213824, 1.135968, 1.125984, 1.219904, 0.929344, 0.945184, 0.862240, 0.944288, 1.164064, 1.146624, 1.380352, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, 0.500000, THRES, AVG, 1.120961, SUM, 243.236404
0.550000, THRES, 0.328768, 0.359680, 0.405152, 0.471104, 0.640512, 1.071296, 0.479168, 0.519680, 0.588096, 1.437088, 0.451520, 0.464064, 0.485376, 0.496096, 0.519744, 0.545920, 0.575104, 0.630272, 2.301760, 0.435200, 0.444704, 0.447328, 0.469952, 0.477952, 0.490336, 0.487296, 0.509248, 0.517984, 0.524832, 0.546304, 0.546720, 0.553280, 0.580032, 0.600576, 0.614752, 0.631776, 3.916992, 0.442400, 0.444032, 0.463232, 0.459712, 0.469504, 0.468704, 0.459008, 0.467712, 0.475936, 0.476384, 0.493120, 0.496320, 0.495936, 0.506336, 0.499584, 0.504736, 0.514720, 0.526432, 0.514144, 0.515584, 0.551200, 0.542624, 0.540000, 0.550976, 0.566304, 0.554880, 0.566208, 0.580704, 0.575104, 0.585728, 0.592480, 0.614848, 0.629280, 0.621760, 0.639360, 0.648256, 0.670240, 7.290272, 0.474400, 0.478272, 0.481472, 0.478720, 0.481440, 0.482400, 0.479520, 0.490272, 0.480608, 0.497120, 0.500640, 0.504576, 0.496736, 0.498112, 0.498080, 0.502816, 0.504864, 0.501312, 0.505792, 0.514560, 0.506656, 0.527424, 0.523712, 0.521856, 0.515872, 0.526880, 0.526880, 0.526208, 0.535488, 0.539936, 0.540448, 0.535808, 0.533280, 0.555200, 0.544608, 0.543840, 0.540672, 0.547360, 0.558240, 0.558752, 0.554944, 0.582240, 0.566592, 0.567392, 0.575360, 0.576800, 0.584640, 0.594176, 0.589632, 0.603584, 0.592288, 0.588768, 0.588896, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, 0.550000, THRES, AVG, 0.630512, SUM, 240.728806
0.600000, THRES, 0.335360, 0.359680, 0.409504, 0.470144, 0.628992, 1.170144, 0.482208, 0.530144, 0.596416, 0.682656, 1.475680, 0.466880, 0.476032, 0.497600, 0.525344, 0.559200, 0.585472, 0.599072, 0.663648, 0.716928, 2.691616, 0.462048, 0.462944, 0.464000, 0.480768, 0.484384, 0.508864, 0.505952, 0.522400, 0.527296, 0.555712, 0.568096, 0.583712, 0.590048, 0.607168, 0.634848, 0.655744, 0.685856, 0.695360, 0.725312, 4.351488, 0.451328, 0.461568, 0.468416, 0.474688, 0.467680, 0.476928, 0.492832, 0.481632, 0.497536, 0.510144, 0.498208, 0.507872, 0.507264, 0.514368, 0.521984, 0.521920, 0.529696, 0.534240, 0.547936, 0.548000, 0.552736, 0.557984, 0.580064, 0.577920, 0.580384, 0.586272, 0.604608, 0.603424, 0.607008, 0.607296, 0.629472, 0.622752, 0.631648, 0.662560, 0.698560, 0.688704, 0.699776, 0.711840, 0.722720, 0.755744, 7.368192, 0.478688, 0.488160, 0.492480, 0.508640, 0.494720, 0.501856, 0.493600, 0.497696, 0.506016, 0.511872, 0.520416, 0.512160, 0.516160, 0.517504, 0.506336, 0.517408, 0.520768, 0.513216, 0.531136, 0.533216, 0.536000, 0.532064, 0.527104, 0.533216, 0.530528, 0.531104, 0.528672, 0.546336, 0.558208, 0.548192, 0.550880, 0.554496, 0.558976, 0.558400, 0.555552, 0.558528, 0.564576, 0.565088, 0.563488, 0.568704, 0.571488, 0.577536, 0.589120, 0.577472, 0.584992, 0.575328, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, 0.600000, THRES, AVG, 0.661459, SUM, 299.997375
0.650000, THRES, 0.335648, 0.354784, 0.395008, 0.476320, 0.637920, 0.954080, 1.142528, 0.520352, 0.596864, 0.676128, 0.823552, 1.563680, 0.481952, 0.497632, 0.537504, 0.533824, 0.584160, 0.605024, 0.655808, 0.711936, 0.791904, 0.894144, 2.514848, 0.470176, 0.465984, 0.487840, 0.496800, 0.512864, 0.514080, 0.532736, 0.541664, 0.569056, 0.579360, 0.587104, 0.598944, 0.621280, 0.637056, 0.672928, 0.708736, 0.725152, 0.784896, 0.820352, 0.824864, 4.301056, 0.462016, 0.477408, 0.470528, 0.490528, 0.494848, 0.487200, 0.503328, 0.500864, 0.498400, 0.510784, 0.519712, 0.511008, 0.524064, 0.525984, 0.535168, 0.549984, 0.562656, 0.561920, 0.553504, 0.552736, 0.561984, 0.579008, 0.569312, 0.584576, 0.600608, 0.598816, 0.619520, 0.640224, 0.640192, 0.655808, 0.675616, 0.658720, 0.683872, 0.696544, 0.705280, 0.720928, 0.712768, 0.731232, 0.767808, 0.757152, 0.783424, 0.801312, 0.860416, 0.847776, 7.708320, 0.499872, 0.493632, 0.495776, 0.501792, 0.495328, 0.513984, 0.520832, 0.515296, 0.515200, 0.520064, 0.504288, 0.514496, 0.522208, 0.538976, 0.518400, 0.531488, 0.522496, 0.528672, 0.537120, 0.537856, 0.534368, 0.548448, 0.539776, 0.541440, 0.552736, 0.554048, 0.568576, 0.550400, 0.561984, 0.554784, 0.573216, 0.552576, 0.565120, 0.563872, 0.561440, 0.566496, 0.581376, 0.585280, 0.585856, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, 0.650000, THRES, AVG, 0.696578, SUM, 272.241119
0.700000, THRES, 0.325856, 0.359200, 0.400064, 0.465056, 0.632128, 1.015232, 1.038528, 0.528960, 0.590848, 0.701600, 0.855136, 1.120992, 1.636608, 0.489728, 0.515808, 0.547808, 0.572192, 0.620352, 0.653792, 0.700992, 0.771680, 0.864768, 0.993408, 2.764000, 0.479168, 0.486592, 0.493856, 0.497088, 0.526976, 0.541312, 0.534880, 0.570080, 0.565056, 0.578496, 0.621376, 0.627520, 0.636096, 0.665504, 0.690432, 0.734304, 0.755392, 0.784416, 0.841248, 0.867616, 0.911456, 0.976800, 4.521248, 0.486208, 0.481984, 0.487296, 0.504096, 0.488416, 0.492224, 0.497120, 0.510496, 0.522464, 0.513536, 0.522944, 0.525440, 0.527872, 0.546144, 0.555872, 0.548256, 0.537056, 0.560192, 0.572288, 0.575616, 0.584800, 0.588032, 0.613408, 0.616128, 0.620896, 0.623424, 0.634368, 0.652608, 0.659968, 0.660480, 0.674624, 0.677088, 0.716832, 0.715808, 0.733248, 0.747648, 0.737920, 0.759712, 0.797056, 0.819264, 0.823360, 0.854592, 0.884512, 0.885408, 0.967392, 0.950816, 1.019648, 8.009856, 0.506816, 0.505536, 0.511232, 0.499744, 0.504896, 0.507360, 0.518400, 0.519488, 0.519040, 0.525920, 0.520320, 0.521344, 0.519360, 0.532512, 0.527584, 0.538112, 0.559744, 0.543104, 0.549696, 0.543136, 0.550112, 0.540320, 0.550272, 0.557632, 0.552064, 0.561216, 0.552704, 0.557632, 0.580064, 0.566432, 0.571264, 0.579104, 0.582272, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, 0.700000, THRES, AVG, 0.736957, SUM, 314.424500
0.750000, THRES, 0.323840, 0.345632, 0.385024, 0.480224, 0.614720, 1.036992, 2.726144, 1.144672, 0.572064, 0.672480, 0.821056, 1.125408, 1.734656, 1.630208, 0.518592, 0.543808, 0.577184, 0.604768, 0.658048, 0.700704, 0.776832, 0.846720, 0.995584, 1.149664, 1.371264, 2.637248, 0.486656, 0.498016, 0.500192, 0.527424, 0.539424, 0.556800, 0.564352, 0.581984, 0.594720, 0.626528, 0.633792, 0.667072, 0.683200, 0.695488, 0.759392, 0.787424, 0.843488, 0.868640, 0.923232, 0.976160, 1.047840, 1.121696, 1.223744, 1.373184, 4.613088, 0.491776, 0.502688, 0.513984, 0.511360, 0.520320, 0.518976, 0.535200, 0.542624, 0.535136, 0.538176, 0.535744, 0.546112, 0.552064, 0.549408, 0.574400, 0.574944, 0.599616, 0.593696, 0.607616, 0.604384, 0.605952, 0.612288, 0.633216, 0.643168, 0.647520, 0.667328, 0.657952, 0.671904, 0.697024, 0.695136, 0.721856, 0.738208, 0.742336, 0.774112, 0.799296, 0.793824, 0.825344, 0.872800, 0.875552, 0.896640, 0.892576, 0.938080, 0.979360, 0.996288, 1.001760, 1.022592, 1.118304, 1.169344, 1.232576, 1.244160, 1.299904, 8.063392, 0.509280, 0.525856, 0.512224, 0.521376, 0.525824, 0.535264, 0.519968, 0.534528, 0.521472, 0.520224, 0.548896, 0.535872, 0.547968, 0.539392, 0.543360, 0.554528, 0.550816, 0.552864, 0.556480, 0.567872, 0.559136, 0.556992, 0.559584, 0.571520, 0.576128, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, 0.750000, THRES, AVG, 0.833691, SUM, 307.532806
